client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
96aa3b1311f8503319731ad6fe81a4a337bf365a85b1bec2af44b67e6dbfd53e3a5e7870099c6fca00a2fe06e3ebf600bdff3f13ca09ae6d2222bc8d77391baf	common_voice_he_40858574.mp3	32055956ecc616a887d921cfee968015b7d74377f60c8c4149dfe9c90f2085cd	שלא זו בלבד שזה לא מביא צמיחה		2	0					he	
96aa3b1311f8503319731ad6fe81a4a337bf365a85b1bec2af44b67e6dbfd53e3a5e7870099c6fca00a2fe06e3ebf600bdff3f13ca09ae6d2222bc8d77391baf	common_voice_he_40858577.mp3	287088fa717330da2d77408795d86ff591e345b0dd363ae735fa5bb2a24ec354	הכרה זו אינה פוטרת את הספורטאים משירות		2	0					he	
96aa3b1311f8503319731ad6fe81a4a337bf365a85b1bec2af44b67e6dbfd53e3a5e7870099c6fca00a2fe06e3ebf600bdff3f13ca09ae6d2222bc8d77391baf	common_voice_he_40858579.mp3	37673643da1596be5269c7728677d98c1cfcc7bba20298081a4806e471102760	מה ההבדל בין השטח הכבוש שנקרא אוניברסיטת תל-אביב		2	0					he	
bfe62e3239acc4b01a5ad6baaf7cab4539aa664c709feb18708a56142012a2f6d7aeef807d87c23cba288d698a533b39c507f5e57d9efd4dfd5c61579c196fb0	common_voice_he_38283249.mp3	86c4bcc5c053bccc9c845147c7d529236b08eb43fdde4fa712785f9d50e53c5d	הַהַכְנָסָה הַיּוֹתֵר גְּדוֹלָה הִיא מִמְּכִירַת בּוּלִים.		2	0					he	
bfe62e3239acc4b01a5ad6baaf7cab4539aa664c709feb18708a56142012a2f6d7aeef807d87c23cba288d698a533b39c507f5e57d9efd4dfd5c61579c196fb0	common_voice_he_38283250.mp3	c759992fb61be5874c2352c33e238e247c1bf8aced6b649586fcce5aaac9e85f	אָהַבְתִּי אֶתְכֶם, סַפָּנִים, הַיּוֹצְאִים בְּשִׁיר זֶמֶר תָּמִים		2	0					he	
bfe62e3239acc4b01a5ad6baaf7cab4539aa664c709feb18708a56142012a2f6d7aeef807d87c23cba288d698a533b39c507f5e57d9efd4dfd5c61579c196fb0	common_voice_he_38283253.mp3	7110b2e59d9e8186faf9732f7f60e870cac2383dd7f7394462aac7319c21a398	אֲנָשִׁים יָצְאוּ מִכָּאן, בִּמְקוֹם סְפּוֹרְטָאִים, בְּעָלֵי חֶשְׁבּוֹן		2	0					he	
d593753ffb01ec7b2657efdccc5e5fc8e430fff693aa63da355ae9138960cd23dba4c030cc0564e62d45353afc4778450d44d8ea6d32a2a23e427c0693025f31	common_voice_he_41869858.mp3	18a4139a67983a179aee4114c522779283646f3fd503ba5c14cfa4fe44bd0401	מאמץ מרוכז לאיתור ולהחרמת אמצעי לחימה בלתי חוקיים		2	0					he	
d593753ffb01ec7b2657efdccc5e5fc8e430fff693aa63da355ae9138960cd23dba4c030cc0564e62d45353afc4778450d44d8ea6d32a2a23e427c0693025f31	common_voice_he_41869860.mp3	37cf409fd8d9f325eaa5c3c7ca3546461300fe6bf0dfb48bed45f905dd38175c	כשממקמים מתקן גז בהיקף כזה בתוך אזור שממילא הוא רווי במפעלים וחומרים מסוכנים		2	0					he	
d593753ffb01ec7b2657efdccc5e5fc8e430fff693aa63da355ae9138960cd23dba4c030cc0564e62d45353afc4778450d44d8ea6d32a2a23e427c0693025f31	common_voice_he_41869861.mp3	37fb7310e4fb611b49065fa896f0222aeca8411420b61743cb713b1e69a7fce5	באמת תודה רבה לכל אלה ששותפים		2	0					he	
262a90d70dafe928131b393e09322fa5b2abe00597f817743639cce787a8ddf9973aef3b5410afbb654286d5d9827af762d7d241f81b350f0c22ad5a93531408	common_voice_he_38883182.mp3	2517dd462e413094454740bf4d652015e929329ed4b4673469b6325412fd402f	וְאִלּוּ מָה שֶׁשִּׁיֵּךְ לְקֶרַע בְּנֶפֶשׁ, הֲרֵי זֶה בָּרוּר וּמוּבָן		2	0			israeli native		he	
262a90d70dafe928131b393e09322fa5b2abe00597f817743639cce787a8ddf9973aef3b5410afbb654286d5d9827af762d7d241f81b350f0c22ad5a93531408	common_voice_he_38883183.mp3	013ebf33489602689c3a8574dcf8c71911d18a897ba470530ebafcd9cab305e1	הוא לא אלוהי אברהם, יצחק ויעקב		2	0			israeli native		he	
262a90d70dafe928131b393e09322fa5b2abe00597f817743639cce787a8ddf9973aef3b5410afbb654286d5d9827af762d7d241f81b350f0c22ad5a93531408	common_voice_he_38883184.mp3	8ae21f984f2c6898e9784c366c41a7dfeb96a76d4b6a5fc087d536f052c3dacd	עַכְשָׁיו הִיא הִתְחִילָה לִתְפּוֹס מִפְּנֵי מָה הִסְתַּלְּקוּ לָהֶן כָּל שְׁאָר הָעֻובְדּוֹת		2	0			israeli native		he	
262a90d70dafe928131b393e09322fa5b2abe00597f817743639cce787a8ddf9973aef3b5410afbb654286d5d9827af762d7d241f81b350f0c22ad5a93531408	common_voice_he_38883186.mp3	2f7ffea0c4521ad0d7abd348d85b8051c03b5e7a12a03455c422c26a74e94192	עָשִׂיתִי כֶּסֶף רַב, וְהִנֵּה, בְּאַחַד הַיָּמִים הָלַךְ כָּל הַכֶּסֶף לַעֲזָאזֵל בְּעֵסֶק בִּישׁ.		2	0			israeli native		he	
2f967d30d9408a82b81ff65dfbe80d979b53d3a93ec10d826d00e2a275dcca326f1072bba93e627052769f26ea6d4bf821feb218d813c64882d6b1a48a834377	common_voice_he_41486333.mp3	3a395585c66c48c9094572b89d401e095f6f7415206f6d942d135eb49c723cc7	הארנונה בדימונה מוגזמת לעומת ירוחם		2	0					he	
2f967d30d9408a82b81ff65dfbe80d979b53d3a93ec10d826d00e2a275dcca326f1072bba93e627052769f26ea6d4bf821feb218d813c64882d6b1a48a834377	common_voice_he_41486334.mp3	09c820aa9dba032dfb273f2124419b3a12749087ffe61a78ac05f5955c3f30b8	לבין סטודנטים שלמדו כאן באוניברסיטאות בארץ		2	0					he	
2f967d30d9408a82b81ff65dfbe80d979b53d3a93ec10d826d00e2a275dcca326f1072bba93e627052769f26ea6d4bf821feb218d813c64882d6b1a48a834377	common_voice_he_41486336.mp3	0175f8aa4b6edef0f607ae2372746e66a1d21701b7d257e8ed7ac74b03c697bc	שמעתי שם הערות מאוד מעניינות לגבי תוכנית ההתנתקות והיציאה מעזה		2	0					he	
2f967d30d9408a82b81ff65dfbe80d979b53d3a93ec10d826d00e2a275dcca326f1072bba93e627052769f26ea6d4bf821feb218d813c64882d6b1a48a834377	common_voice_he_41486337.mp3	13c29691570a1943f8c7cec9ce2fbe3ce2c154ff0ddfb0eb927a224ceb3c85aa	ניסן סלומינסקי ואמנון כהן לוועדת הפנים ואיכות הסביבה נתקבלה		2	0					he	
6e18e17781cdaea16b065de1485483942e9ce04e7a7099f8facf1d62825c4a967356970206602a4196fa30c6ad37b7ca87e66711a7fc2fb2b7791bd7d1b17ad1	common_voice_he_40972184.mp3	33ad0fbc0d9f71a68f6b4cb44d78f45f63a449159523dd68e60f6f6d2fa6d81e	בראשון-לציון לא מדובר בעשרים טונות גז		2	0					he	
6e18e17781cdaea16b065de1485483942e9ce04e7a7099f8facf1d62825c4a967356970206602a4196fa30c6ad37b7ca87e66711a7fc2fb2b7791bd7d1b17ad1	common_voice_he_40972185.mp3	351c33e1c68ad9eb5e836e66231ca24f01b15838fc3b26d781090c117fe1447e	סגניו מאוימים, רימונים הושלכו לתוך חצרותיהם		2	0					he	
6e18e17781cdaea16b065de1485483942e9ce04e7a7099f8facf1d62825c4a967356970206602a4196fa30c6ad37b7ca87e66711a7fc2fb2b7791bd7d1b17ad1	common_voice_he_40972186.mp3	37390e01bbe3b5a5bdedf0f38bfbb1b1f16ac07234439fac816a47e9f4102bae	אני מניח שהוא לא מצפה שזה יקרה מחר		2	0					he	
6e18e17781cdaea16b065de1485483942e9ce04e7a7099f8facf1d62825c4a967356970206602a4196fa30c6ad37b7ca87e66711a7fc2fb2b7791bd7d1b17ad1	common_voice_he_40972188.mp3	00acaf959a06c211a38a8d0892ee940af75ed0eb3b9d42d8321d9d2098930da0	לא רק ברמה העקרונית אלא גם ברמה התפעולית		2	0					he	
7ffab892dde6f6541e5747e3767ed75603f0cf7524a208eb1956a3eb9e3a267c4c7c3e03b3d5e631c97dae31aac589a884f3e40e24fb88fffe2a04ffb190770b	common_voice_he_40909673.mp3	09f788e017735917240343398d4ff030dfa7b9d0cea1bd9bede32bb404cf1974	כי גם כך הוא רעב וממהר		2	0			קצת רוסי		he	
7ffab892dde6f6541e5747e3767ed75603f0cf7524a208eb1956a3eb9e3a267c4c7c3e03b3d5e631c97dae31aac589a884f3e40e24fb88fffe2a04ffb190770b	common_voice_he_40909674.mp3	087a9abde2b2eb93b9357946c131ad85136877d045ace869a022bb136a816fe3	אנחנו עדים לכך שמקומות יהודיים הם יעד פורענות למפגעים		2	0			קצת רוסי		he	
7ffab892dde6f6541e5747e3767ed75603f0cf7524a208eb1956a3eb9e3a267c4c7c3e03b3d5e631c97dae31aac589a884f3e40e24fb88fffe2a04ffb190770b	common_voice_he_40909676.mp3	35e9d473c0ed6b299fd4f5cb352d4c31ecd50d9dbe943f06cd92f8b16a5c8742	למה היא צריכה לגבות מהם אגרה		2	0			קצת רוסי		he	
7ffab892dde6f6541e5747e3767ed75603f0cf7524a208eb1956a3eb9e3a267c4c7c3e03b3d5e631c97dae31aac589a884f3e40e24fb88fffe2a04ffb190770b	common_voice_he_40909677.mp3	083da6dc54a7a86724fc1c7fbbe17b8feb77d030872ba670f17f1dfd2596a76b	לא אצל המובטלים ולא אצל החרדים		2	0			קצת רוסי		he	
9906724f923f9319297639881e5cd07cdb7d84cbe75dd591b18bc1b582181424f995e3ea90da71b4345ab5df7bde686606e413d7c6d02b2627e0af4d44a5ac5b	common_voice_he_39897721.mp3	082f1a89f9a0bad39074b6bf1ccee1f311f0a6bb75d7032011c77846be1e34b3	בסין יש רכבות מהירות שמגיעות עד ארבע מאות קמש		2	0					he	
9906724f923f9319297639881e5cd07cdb7d84cbe75dd591b18bc1b582181424f995e3ea90da71b4345ab5df7bde686606e413d7c6d02b2627e0af4d44a5ac5b	common_voice_he_39897722.mp3	0e6a90809f934ceb7ce3a60232aa4b0989805d29caf192a09b8d89680f385914	והערכים היקרים הם: דע מה למעלה ממך		2	0					he	
9906724f923f9319297639881e5cd07cdb7d84cbe75dd591b18bc1b582181424f995e3ea90da71b4345ab5df7bde686606e413d7c6d02b2627e0af4d44a5ac5b	common_voice_he_39897723.mp3	04eb934a40ac78c407977410fb35080e86a21c2f4f9a9ac64cb7388e21618265	הם לא נעצרו, הם לא נשפטו		2	0					he	
9906724f923f9319297639881e5cd07cdb7d84cbe75dd591b18bc1b582181424f995e3ea90da71b4345ab5df7bde686606e413d7c6d02b2627e0af4d44a5ac5b	common_voice_he_39897724.mp3	0842bb50db50f7c833a5996bdac08ebbec3e7d003fb2399cf9a7baebe02ec970	אנחנו לקראת משהו באלפיים ושלוש עשרה		2	0					he	
a09fc1aa8971e2430e5140088bf70c7f39a303273c4eb7f36ce101f3f7f2f3cca05ee32d1a1c5640c5996280f00b2bd9540902dd865c205275ea95fa6ad430a3	common_voice_he_43281934.mp3	3cd699db3567358f9618ff01edf7e69cbb5eec4b706a131c1acdda78fb76f53b	אלא אם כן יש מי שמתנגד		2	0			Russian,רוסית		he	
a09fc1aa8971e2430e5140088bf70c7f39a303273c4eb7f36ce101f3f7f2f3cca05ee32d1a1c5640c5996280f00b2bd9540902dd865c205275ea95fa6ad430a3	common_voice_he_43281935.mp3	089e9930bacd0c01322da0d32a1d57157f3135ad5a674cb647a44267ff4b3de1	ואני נמצא פה משנת אלף תשע מאות שמונים ושמונה		2	0			Russian,רוסית		he	
a09fc1aa8971e2430e5140088bf70c7f39a303273c4eb7f36ce101f3f7f2f3cca05ee32d1a1c5640c5996280f00b2bd9540902dd865c205275ea95fa6ad430a3	common_voice_he_43281936.mp3	349705d828f888effbf40d7422d166e494897f39cd84cc65969e8d50ec584fe5	ליד כיכר רבין יש את המקום עם הסושי הכי טוב שאכלתי בחיים		2	0			Russian,רוסית		he	
a09fc1aa8971e2430e5140088bf70c7f39a303273c4eb7f36ce101f3f7f2f3cca05ee32d1a1c5640c5996280f00b2bd9540902dd865c205275ea95fa6ad430a3	common_voice_he_43281938.mp3	180b6bd5286513fdc198a73c66479bded14a863ed63e7e258bbc01f7c10a927e	אבל אני רוצה לוודא סופית שאנחנו באים עם דברים מסודרים		2	0			Russian,רוסית		he	
b6219f65f757501828ecf9ea7481fc8eae5f628d237db9a6dc2515f2ff1d236eb5f07655706e559021838330c2af11fbdc0da9ebee72fd90fe0e58f7d168a093	common_voice_he_40067774.mp3	12fc77f7a4b741f2813dbf627ce9a98a7a66aedad7e171d38893221e94b309c3	איגוד ערים ושירותי כבאות, אזור אשקלון		2	0					he	
b6219f65f757501828ecf9ea7481fc8eae5f628d237db9a6dc2515f2ff1d236eb5f07655706e559021838330c2af11fbdc0da9ebee72fd90fe0e58f7d168a093	common_voice_he_40067775.mp3	07c789dc03001f84bb9d3110853b13b8bbad2934b2aa72960b626bec1b6d009f	מתוקף תפקידי כיושב-ראש ועדת הכספים		2	0					he	
b6219f65f757501828ecf9ea7481fc8eae5f628d237db9a6dc2515f2ff1d236eb5f07655706e559021838330c2af11fbdc0da9ebee72fd90fe0e58f7d168a093	common_voice_he_40067777.mp3	e540c4886c9ca7e36da001e5fc0c8c7e335b1bd73cae21b4ce3b5a1573dc271e	אַבָּא רָץ אִתִּי. בַּיַּעַר שָׁאַל אַבָּא אֶת אִמִּי הֵיכָן חַנָה’לִי.		2	0					he	
b6219f65f757501828ecf9ea7481fc8eae5f628d237db9a6dc2515f2ff1d236eb5f07655706e559021838330c2af11fbdc0da9ebee72fd90fe0e58f7d168a093	common_voice_he_40067778.mp3	02ccc97abc64751888b271263258c526ef6cfc8f97b5ee1dbd3438ac254b6593	נחקר במשך כשעה ובסיומה שוחרר לדרכו		2	0					he	
cc2cfa98b49ae8929521df3846ebb3fc1646b72eb36ceb1e96088fa3be91f150b967e3d50f90830265fd76a76690945196880a76dd3e6f8fd84ef12b570de503	common_voice_he_38744643.mp3	f871595ea08bf67256626cd26faaa504a2e4d0547135f187fed7ac0dc1e83b4a	שחלקם העז למרוד ולהצביע בנושא הערבה ביושר		4	0	fourties	male_masculine	hebrew accent		he	
cc2cfa98b49ae8929521df3846ebb3fc1646b72eb36ceb1e96088fa3be91f150b967e3d50f90830265fd76a76690945196880a76dd3e6f8fd84ef12b570de503	common_voice_he_38744644.mp3	01c1b6966828f44eadc85748d025e9288237c9781108faab019d96a1cbc677df	ולכן כל הטכנולוגיה שאפשר להכניס ולהגביל		4	0	fourties	male_masculine	hebrew accent		he	
cc2cfa98b49ae8929521df3846ebb3fc1646b72eb36ceb1e96088fa3be91f150b967e3d50f90830265fd76a76690945196880a76dd3e6f8fd84ef12b570de503	common_voice_he_38744646.mp3	53e65af56ddfd8e0e9028b4249fe1ee804d00bc3112350fb52eed6d72f42743c	הַמַּחְלָקָה הַשְּׁבִיעִית שֶׁל "תַּרְבּוּת" אֲבֵדָה עִם הַמּוֹרֶה.		2	0	fourties	male_masculine	hebrew accent		he	
cc2cfa98b49ae8929521df3846ebb3fc1646b72eb36ceb1e96088fa3be91f150b967e3d50f90830265fd76a76690945196880a76dd3e6f8fd84ef12b570de503	common_voice_he_38744647.mp3	80e80c8cd96bf608093ff055f099a96aced4d1df8fd4217f89aabb11ea12de54	לְעִסַּת הַחֲמוּרִים הִשְׁרְתָה מְנוּחָה בָּאָסָם		4	0	fourties	male_masculine	hebrew accent		he	
eeb3363397f722361222bb717612597b16b4f8e7a7395c39b5f68f610aee23a7f49a7ef5449951b84a03040ef703f535410d2cc94e03263d8e9ad74c8b1335dc	common_voice_he_38094978.mp3	21235c46cc63693063c724f1d1422581f12d67ce327a52bd5e68be417ba67239	אָרְכוּ הַלֵּילוֹת וְקָצְרוּ הַיָּמִים		2	1		male_masculine			he	
eeb3363397f722361222bb717612597b16b4f8e7a7395c39b5f68f610aee23a7f49a7ef5449951b84a03040ef703f535410d2cc94e03263d8e9ad74c8b1335dc	common_voice_he_38094979.mp3	765a4c8dfbd958ef7007bd454f8867ef5cf760c9d976cb293132c0f7c298a9b2	נשכבתי ליד המים השקטים.		2	0		male_masculine			he	
eeb3363397f722361222bb717612597b16b4f8e7a7395c39b5f68f610aee23a7f49a7ef5449951b84a03040ef703f535410d2cc94e03263d8e9ad74c8b1335dc	common_voice_he_38094980.mp3	62011413305b2d49f2f05587560cb842a6b263a4d0b0f43d8dca63008322d7f7	הֲרֵי זֶה נִקְרָא לָקַחַת חֶרְמֵשׁ בַּיָּדַיִם.		2	0		male_masculine			he	
eeb3363397f722361222bb717612597b16b4f8e7a7395c39b5f68f610aee23a7f49a7ef5449951b84a03040ef703f535410d2cc94e03263d8e9ad74c8b1335dc	common_voice_he_38094981.mp3	58de1446f74b43966385be2b67e5029d0af8a140bb8e4787e3eeddeec9500084	הַמּוֹרִים לוֹקְחִים כִּרְכָּרוֹת וְנוֹסְעִים לִקְרָאתָם.		2	0		male_masculine			he	
11f9db66a830a812d7055cc15ee82fcce29973e0b2f27ab14426c3cec8e312fee8e54e76d9ef49b07e4ff4d8eab5c6d70e7dd16f2ac08d8a37b69b232fa4a1ae	common_voice_he_39750876.mp3	0d3b76b97090fd3ec91da34d1cd53010670ade9596d8e97a689c626315ce624b	אז מותר לתת גם למפלגה אחרת לנמק		2	0					he	
11f9db66a830a812d7055cc15ee82fcce29973e0b2f27ab14426c3cec8e312fee8e54e76d9ef49b07e4ff4d8eab5c6d70e7dd16f2ac08d8a37b69b232fa4a1ae	common_voice_he_39750877.mp3	03f55e0771bba9be48c02fdac33454ca0782def5f90d9bde90eda3b53d00d209	אבל היות שהיו שינויים בסדר-היום הם היו חייבים לעזוב		2	0					he	
11f9db66a830a812d7055cc15ee82fcce29973e0b2f27ab14426c3cec8e312fee8e54e76d9ef49b07e4ff4d8eab5c6d70e7dd16f2ac08d8a37b69b232fa4a1ae	common_voice_he_39750878.mp3	0949bf592614bf24350c3ab30b737b19323002e76ce7ffc96c83975ea4752e6f	וזאת היתה למעשה ראשית השימוש בנעליים		2	0					he	
11f9db66a830a812d7055cc15ee82fcce29973e0b2f27ab14426c3cec8e312fee8e54e76d9ef49b07e4ff4d8eab5c6d70e7dd16f2ac08d8a37b69b232fa4a1ae	common_voice_he_39750933.mp3	015355d439eba556e13a0cee7244e55996a7a104d670ec3ee8cdfa6e2322318d	הרבה פעמים דובר על הנושא הזה		2	0	teens	male_masculine			he	
11f9db66a830a812d7055cc15ee82fcce29973e0b2f27ab14426c3cec8e312fee8e54e76d9ef49b07e4ff4d8eab5c6d70e7dd16f2ac08d8a37b69b232fa4a1ae	common_voice_he_39750937.mp3	07bc893cf0c9a638096127688ce985f545bfb2850e6371f03329076dc171b367	זה בעצם מהווה תמריץ שלילי לחייל המילואים להתייצב לשירות		2	0	teens	male_masculine			he	
